Year,Area_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day,Yield_kg_per_ha,State Name_Assam,State Name_Bihar,State Name_Chhattisgarh,State Name_Gujarat,State Name_Haryana,State Name_Himachal Pradesh,State Name_Jharkhand,State Name_Karnataka,State Name_Kerala,State Name_Madhya Pradesh,State Name_Maharashtra,State Name_Orissa,State Name_Punjab,State Name_Rajasthan,State Name_Tamil Nadu,State Name_Telangana,State Name_Uttar Pradesh,State Name_Uttarakhand,State Name_West Bengal,Crop_cotton,Crop_maize,Crop_rice
1990,-0.5642854223163759,-0.8584145411171968,-0.8460790934609234,-0.8582147648999788,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,333.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1990,-0.47730890783631286,-0.7898095479956934,-0.8348683936215144,-0.7653990409508421,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,289.02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1991,2.773183420265698,1.2057570181417192,1.280290085727983,1.5622377599859794,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,2410.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1991,-0.5489470563581181,0.989606785571928,0.89244672792227,0.6016207477965881,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,2021.62,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1991,-0.5647287276908921,-0.5975786311414683,-0.5295807822988354,-0.5053297529672134,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,714.29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1991,-0.4787274850347644,-0.5337116275648829,-0.5862690061644222,-0.4189240570592746,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,538.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1992,3.0005990773924687,1.5426008397138387,1.6334296230437158,1.9632679696886788,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,2764.87,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1992,-0.5464645462608279,1.5460056040375834,1.4325542196962284,1.0755758333552667,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,2563.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1992,-0.5646400666159889,-0.5731286879840941,-0.4999132195846446,-0.47225141462166775,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,750.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1992,-0.4234916353700557,-0.7284655923198339,-0.7753205855816839,-0.6824067776053042,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,348.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1993,2.732842631184731,1.7150737772061753,1.814246397598949,2.1686060339814315,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,2946.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1993,-0.5387510327442473,0.9674025946843995,0.8708926745182662,0.58270663647464,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,2000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1993,-0.4323577428603781,-0.6326958975806093,-0.6823550222179774,-0.5528399174517565,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,442.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1994,2.954495318442792,1.6057055655890742,1.6995872078674759,2.038397450564607,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,2831.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1994,-0.5298849252539249,0.7106473809063173,0.621655239226828,0.3639958210034543,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,1750.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1994,-0.39689331289908836,-0.7006949483975965,-0.748363064580562,-0.6448358618031387,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,375.79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1995,2.6973782012234415,1.4716127778303796,1.5590073248656922,1.8787529644537784,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,2690.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1995,-0.51215271027328,1.480913022240564,1.3693675451011431,1.0201282674170116,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,2500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1995,-0.3348305604668313,-0.7240185920171973,-0.7710037932024363,-0.6763904290319545,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,353.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1996,2.8924325660105348,1.8320305318082726,1.9368612462649246,2.3078491752251082,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,3069.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1996,-0.51215271027328,2.679107443274465,2.5324788996269922,2.040781655760085,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,3666.67,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1996,-0.35256277544747616,-0.591953980258303,-0.642806025985932,-0.49772016042986655,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,481.67,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1997,2.750574846165376,1.6924602994889795,1.790538932754027,2.1416835045174545,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,2922.46,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1997,-0.49442049529263515,1.352535415351523,1.2447488274554237,0.9107728596814187,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,2375.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1997,-0.3348305604668313,-0.6635886849023881,-0.7123432704322433,-0.5946347823677748,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,411.92,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1998,3.1229513607589183,1.773052908258211,1.8750304233178248,2.237633225798872,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,3007.21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1998,-0.5210188177636025,1.9944234497967286,1.8678424156840199,1.457549898359383,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,3000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1998,-0.2018389481119948,-0.9461118519352386,-0.9865941747295305,-0.9768604934631041,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,136.83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1999,3.0369501181027907,1.937499867956891,2.0474329420576183,2.4334159432171085,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,3180.14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1999,-0.4992968544123125,2.4645114355987436,2.3241662512104084,1.857983156189268,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,3457.72,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1999,-0.565083371990505,-0.17373397104231084,-0.015287642489462195,0.06808986533092566,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,1333.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1999,-0.28429374777199345,-0.7979743637938363,-0.8427941440637822,-0.7764452236663457,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,281.07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2000,2.9302021839193086,1.993691221964843,2.1063427022631025,2.5003146928397517,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,3239.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2000,-0.47331915946566777,2.4169090189642874,2.2779576307073754,1.8174341710009103,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,3411.37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2000,-0.3043311507001221,-0.7067441012342082,-0.7542350985560283,-0.6530197632112288,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,369.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2001,2.4809565173846706,1.8834671596351484,1.9907862577645807,2.3690871743296738,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,3123.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2001,-0.5013360591350866,3.121013976812198,2.961446434255793,2.4172092144838517,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,4096.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2001,-0.565083371990505,0.2827220246095135,0.5385760941296819,0.6856293731669628,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,2000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001,-0.2517551332825101,-0.7036527684603199,-0.7512342798351194,-0.6488374978057363,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,372.91,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2002,1.6157130874041046,1.8783035270025001,1.9853728206700503,2.3629395992670412,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,3117.89,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2002,-0.4766882803119903,2.507933877352893,2.3663172862668964,1.8949715293017548,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,3500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2002,-0.29050002301521916,-0.7599848623632312,-0.8059169731380609,-0.7250492112579838,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,318.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2003,1.4725254514353971,1.1719604244466342,1.2448584919269523,1.522001145303483,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,2375.11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2003,-0.45718284383328095,2.5155132912636224,2.3736747753567,1.9014278725744638,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,3507.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2003,-0.5639307780167631,0.11155188209079198,0.33087823138681655,0.45405321560923667,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,1750.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003,-0.2511345057581875,-0.5702324891726773,-0.6217205389602762,-0.468333146035791,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,502.82,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2004,1.6983452092139095,2.0286669877528354,2.14301051374318,2.5419551736507318,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,3276.01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004,-0.446543514844894,5.093879958648777,4.876547009045558,4.097748126833968,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,6017.91,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2004,-0.5601183517959244,-0.0422136803366259,0.14429908732764588,0.2460237217519802,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,1525.42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2004,-0.14048548427896354,-0.5855556403309533,-0.6365950290984693,-0.4890638436603587,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,487.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2005,2.61979976068312,1.8425670050255363,1.9479074493970416,2.3203933983731684,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,3080.31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2005,-0.44592288732057145,4.704936890609187,4.498992172568676,3.7664362351255973,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,5639.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2005,-0.5649947109156017,0.2827220246095135,0.5385760941296819,0.6856293731669628,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,2000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,-0.15901564893373743,-0.7498276261061703,-0.7960571401979316,-0.7113074820685085,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,327.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2006,2.5049836686834444,1.3212302981753212,1.4013496927977405,1.6997147470680156,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,2532.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2006,-0.4669355620726356,6.320861774251476,6.067602864816283,5.142923371807671,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,7212.61,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2006,-0.5625122008183114,0.21853322116499294,0.46068939560110733,0.5987883140828155,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,1906.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2006,-0.28526901959592893,-0.6152262728351484,-0.665396907120748,-0.529205254811415,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,459.01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2007,2.581941481699443,2.39329742912716,2.525280922495776,2.9760668093810776,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,3659.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2007,-0.41214301778244294,6.358070739832197,6.103722353938719,5.174618943185755,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,7248.84,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2007,-0.5543553819272148,-0.2087006077560352,-0.057716161890574706,0.02078348786503349,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,1282.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007,-0.2569861367018003,-0.5093506928816184,-0.5626213583039704,-0.385966138315659,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,562.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2008,2.9325960329416954,2.3536144844199036,2.483678209796929,2.928822185557201,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,3617.72,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2008,-0.30539508359896084,6.982756174954272,6.710117034002788,5.706742357227151,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,7857.09,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2008,-0.5571038752492148,0.1060333566959884,0.32418205229198654,0.4465872002895756,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,1741.94,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2008,-0.24022919354509092,-0.4606801745578452,-0.5153759100701255,-0.3201197736756953,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,609.49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2009,2.4193370703269297,2.3293748903487796,2.458265960894614,2.899963679416041,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,3592.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2009,-0.38430344026283053,6.760365078988247,6.494237537050756,5.517303797298628,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,7640.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2009,-0.5574585195488276,0.036545125639088155,0.23986502793289288,0.35257654336744104,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,1640.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009,-0.14952891391909243,-0.5628379390158685,-0.6145425008238828,-0.45832905602929724,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,510.02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2010,2.5851332803959592,1.8322207208555155,1.9370606362131575,2.308075605245831,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,3069.43,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2010,-0.3949427692512174,7.148229775129969,6.870745576299414,5.84769710358202,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,8018.21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2010,-0.5581678081480534,0.054497450186451774,0.2616483797773649,0.3768642507720955,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,1666.67,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,-0.10466641001806089,-0.6911333842365006,-0.7390814624903088,-0.6319000176419641,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,385.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2011,1.8464978653771975,2.4494412358733015,2.584140835214202,3.0429089514985397,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,3718.49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2011,-0.3464451612791537,5.773059120343112,5.535839842375882,4.6762907243509675,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,6679.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2011,-0.5540007376276019,-0.048916703117659055,0.1361656390226352,0.23695519942201962,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,1515.63,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011,-0.03471282191941688,-0.7291947771269635,-0.7760284198979116,-0.6833932920365001,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,348.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2012,1.7800020591997792,2.330335345037357,2.459272880133191,2.901107151020692,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,3593.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,-0.33279135574405716,5.828425814642218,5.589585402922128,4.723453524599175,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,6733.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2012,-0.5484150899086988,0.15367343076179896,0.381988521450581,0.511039476461042,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,1811.52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,0.006603238985485735,-0.5217879154370287,-0.5746944196694878,-0.4027924619238034,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,549.99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2013,2.6558848181687322,1.9901346867813983,2.102614110231143,2.4960804514522295,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,3235.49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2013,-0.27383174093341295,6.020047365789075,5.775596285628834,4.88668178040163,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,6919.71,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2013,-0.5558626202005696,0.23793022171521447,0.4842257174071289,0.625030524257257,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,1934.58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,-0.039589181039094215,-0.3862519731878547,-0.44312696232784327,-0.2194258288464447,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,681.96,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2014,1.9884442462972596,2.2108300572022035,2.3339862061608914,2.7588298474993267,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,3467.57,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2014,-0.3381110202382506,5.384033890635113,5.158205249919708,4.344908845181646,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,6300.43,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2014,-0.5585224524476664,0.23825886838885038,0.48462449730359514,0.6254751504797679,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,1935.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,-0.07265976197799691,-0.21615677916415071,-0.27801214619597125,0.0106960304418189,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,847.58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2015,1.3912232457491405,2.1996944884861245,2.32231192469184,2.745572369785988,0.6268259145995546,1.3577739770046746,0.8724361521332107,1.4695721530712127,-0.3030049514507916,-0.3030049514507916,3455.86,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2015,-0.3913076651801852,4.885045537970236,4.673827248676914,3.9198574979623246,-0.4551345376670986,0.07027778859608384,-1.1462156830100179,-0.20083368530546766,0.6646019152787437,0.6646019152787437,5814.57,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2015,-0.5543553819272148,0.3324161403855488,0.5988749376411905,0.752860563229122,-1.1764415058448674,-1.217218399812507,0.8724361521332107,-1.0360366044938079,-1.2706118181803268,-1.2706118181803268,2072.58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015,-0.0973962018759965,-0.38321199145672213,-0.44017599109399264,-0.21531303628821943,1.708786366866208,-0.5734703056082116,-1.1462156830100179,-0.6184351448996378,1.632208782008279,1.632208782008279,684.92,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
