Crop_Year,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Fertilizer_per_Area,Pesticide_per_Area,Production_per_Area,Season_Autumn,Season_Kharif,Season_Rabi,Season_Summer,Season_Whole Year,Season_Winter,State_Andhra Pradesh,State_Arunachal Pradesh,State_Assam,State_Bihar,State_Chhattisgarh,State_Delhi,State_Goa,State_Gujarat,State_Haryana,State_Himachal Pradesh,State_Jammu and Kashmir,State_Jharkhand,State_Karnataka,State_Kerala,State_Madhya Pradesh,State_Maharashtra,State_Manipur,State_Meghalaya,State_Mizoram,State_Nagaland,State_Odisha,State_Puducherry,State_Punjab,State_Sikkim,State_Tamil Nadu,State_Telangana,State_Tripura,State_Uttar Pradesh,State_Uttarakhand,State_West Bengal,Crop_Year_scaled,Area_scaled,Production_scaled,Annual_Rainfall_scaled,Fertilizer_scaled,Pesticide_scaled,Fertilizer_per_Area_scaled,Pesticide_per_Area_scaled,Production_per_Area_scaled,Yield
2004,153000.0,259750,1711.5,16576020.0,32130.0,108.34,0.21,1.6977124183006536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7446251295060918,-0.5237435054039685,-0.5350948480091363,0.04576763530525476,-0.5353755773596429,-0.5230421040799352,-1.0665193398282995,-0.8577093985191583,-0.748117874442912,1.65625
2004,1000.0,2000,1711.5,108340.0,210.0,108.34,0.21,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7446251295060918,-0.6415745630892601,-0.6211523743559845,0.04576763530525476,-0.6284604621876422,-0.6101566716551783,-1.0665193398282995,-0.8577093985191583,-0.3837813603821892,1.99
2004,824000.0,677000,1290.4,89272160.0,173040.0,108.34,0.21,0.8216019417475728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7446251295060918,-0.0035814020695564396,-0.3957834886755869,-0.40324131274409136,-0.12445480288867246,-0.1384771380076448,-1.0665193398282995,-0.8577093985191583,-1.8040627967086953,0.98
2004,293000.0,652000,1290.4,31743620.0,61530.0,108.34,0.21,2.2252559726962455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7446251295060918,-0.4152148996412,-0.40413048444152755,-0.40324131274409136,-0.449639499228591,-0.4428050023658955,-1.0665193398282995,-0.8577093985191583,-0.11228831590399158,1.938148148
2004,3375000.0,5207000,1290.4,365647500.0,708750.0,108.34,0.21,1.5428148148148149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7446251295060918,1.9739648357934618,1.116692144112859,-0.40324131274409136,1.43777902077071,1.323557479653179,-1.0665193398282995,-0.8577093985191583,-0.9348104688695011,1.511333333
2004,6237.0,17257,1434.5875,675716.58,1309.77,108.33999999999999,0.21,2.7668751002084337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7446251295060918,-0.6375148180294057,-0.6160583697799462,-0.24949759938178998,-0.6252533204649828,-0.6071552309289182,-1.0665193398283,-0.8577093985191583,0.5405060323026963,2.76
2004,5689.0,15537,1434.5875,616346.26,1194.69,108.34,0.21000000000000002,2.7310599402355424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7446251295060918,-0.6379396300005342,-0.6166326430886429,-0.24949759938178998,-0.62558891597081,-0.6074693018699131,-1.0665193398282995,-0.8577093985191578,0.49733928869485405,2.73
2004,12896.0,28242,1434.5875,1397152.64,2708.16,108.33999999999999,0.21,2.189981389578164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7446251295060918,-0.6323527324167323,-0.6123906998403919,-0.24949759938178998,-0.6211753451487351,-0.6033388104981053,-1.0665193398283,-0.8577093985191583,-0.15480352137799425,2.803333333
2004,2800000.0,10437000,366.4,303352000.0,588000.0,108.34,0.21,3.7275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7446251295060918,1.528222347839234,2.8628836583476427,-1.3884806098174611,1.0856486998753179,0.994012240470516,-1.0665193398282995,-0.8577093985191583,1.6983131950795294,3.788823529
2004,9070.0,21610,1650.5,982643.8,1904.7,108.34,0.21,2.38257993384785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.7446251295060918,-0.6353186641713634,-0.6146049908771806,-0.01927521872231617,-0.6235183896839451,-0.605531575863519,-1.0665193398282995,-0.8577093985191583,0.07732868146644341,4.7875
2004,1872822.0,5061622,1034.0,202901535.5,393292.62,108.34000001067908,0.21,2.702671156148315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7446251295060918,0.8094699504541467,1.0681533620944221,-0.6766345549189962,0.5178443753498518,0.46262598694894497,-1.066519339421872,-0.8577093985191583,0.4631232928718763,3.015172414
2004,256076.0,602221,2706.3,27743273.84,53775.96,108.34,0.21,2.351727612115153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7446251295060918,-0.44383854420680335,-0.4207506885308379,1.106499294102428,-0.47225177743509783,-0.4639669648208184,-1.0665193398282995,-0.8577093985191583,0.04014347098713732,2.24
2004,5934405.0,10749989,704.0,642933437.7,1246225.05,108.34,0.21000000000000002,1.811468715060735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7446251295060918,3.9580266660238808,2.9673843726590827,-1.0285057324451996,3.0051600711207462,2.790409189027621,-1.0665193398282995,-0.8577093985191578,-0.6110114396332721,1.827714286
2004,281464.0,537876,1219.6,30493809.76,59107.44,108.34,0.21000000000000002,1.9109939459398004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7446251295060918,-0.42415765675605216,-0.442234186233216,-0.47873367446789516,-0.4567041520665896,-0.44941653954713234,-1.0665193398282995,-0.8577093985191578,-0.4910572044122169,1.592307692
2004,7511.0,22367,1219.6,813741.74,1577.31,108.34,0.21,2.977899081347357,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7446251295060918,-0.6365272077169645,-0.6143522438453879,-0.47873367446789516,-0.6244731221539902,-0.6064250733033204,-1.0665193398282995,-0.8577093985191583,0.7948457615074481,2.975
2004,320822.0,653044,1612.9,34757855.48,67372.62,108.33999999999999,0.21,2.035533722749687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7446251295060918,-0.3936471648588304,-0.40378191389834184,-0.05936720743439258,-0.4326012909017186,-0.4268595977666954,-1.0665193398283,-0.8577093985191583,-0.34095382308991184,2.037222222
2004,1376387.0,4257111,1612.9,149117767.6,289041.27,108.34000001453079,0.21000000000000002,3.092960773387136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7446251295060918,0.4246313904410038,0.799543365668315,-0.05936720743439258,0.21382730429993196,0.17810808988173568,-1.0665193392752823,-0.8577093985191578,0.9335255430057035,2.857777778
2004,4086404.0,9974734,1612.9,442721009.4,858144.84,108.34000000978855,0.21,2.4409564007866082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7446251295060918,2.525448294751009,2.70854236455811,-0.05936720743439258,1.873443227616405,1.7312788732801412,-1.0665193394557637,-0.8577093985191583,0.14768776915401485,2.336111111
2005,2526108.0,6376990,1075.5,302930871.4,530482.68,119.92000001583463,0.21000000000000002,2.5244328429346647,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,1.315900084342261,1.507328207160575,-0.6323840886543373,1.0832682366146291,0.8370386671657892,-0.625804017554543,-0.8577093985191578,0.24829896782595903,2.549090909
2005,1455643.0,5326634,1075.5,174560708.6,305685.03,119.92000002747926,0.21000000000000002,3.6592997046665974,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,0.4860709845719608,1.1566355237713606,-0.6323840886543373,0.35764557333786445,0.2235314594063638,-0.6258040171113679,-0.8577093985191578,1.616113795024792,3.132272727
2005,122267.0,146191,2767.0,14662258.64,25676.07,119.92,0.21,1.1956701317608185,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.5475678599818768,-0.5730099076965145,1.1712222652413387,-0.5461932672700538,-0.5406558672726322,-0.6258040181571823,-0.8577093985191583,-1.3532116581859757,1.16125
2005,398316.0,398077,2184.6,47766054.72,83646.36,119.92,0.21,0.9993999738900772,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.33357348075183046,-0.48891025267652544,0.5502229507223663,-0.3590713991334144,-0.38244606947935395,-0.6258040181571823,-0.8577093985191583,-1.5897691268414214,1.132222222
2005,314671.0,559969,2184.6,37735346.32,66080.91,119.92,0.21000000000000002,1.7795379936505111,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.3984154466734503,-0.4348577791349389,0.5502229507223663,-0.41577078460588196,-0.4303848721427172,-0.6258040181571823,-0.8577093985191578,-0.6494964070429345,1.637692308
2005,1707340.0,2594392,2184.6,204744212.8,358541.4,119.92,0.21000000000000002,1.519552051729591,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,0.6811875880339004,0.24439502755035214,0.5502229507223663,0.5282602568975665,0.36778458647863993,-0.6258040181571823,-0.8577093985191578,-0.9628482531616808,1.502592593
2005,533233.0,503448,907.8,63945301.36,111978.93,119.92,0.21,0.9441426168297911,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.22898523858257733,-0.45372900104240815,-0.8111986234153806,-0.26761690705631586,-0.30512214767968904,-0.6258040181571823,-0.8577093985191583,-1.6563688618830572,0.962666667
2005,113251.0,182827,907.8,13581059.92,23782.71,119.92,0.21,1.61435219115063,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.5545571021929991,-0.5607778862212744,-0.8111986234153806,-0.5523048299387102,-0.5458231366230164,-0.6258040181571823,-0.8577093985191583,-0.8485890032944987,1.304583333
2005,2604752.0,3023010,907.8,312361859.8,546997.92,119.91999998464345,0.21000000000000002,1.1605749798829217,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,1.3768652534251695,0.38750193279859013,-0.8111986234153806,1.1365776565832102,0.8821112859314959,-0.6258040187416267,-0.8577093985191578,-1.395510601542312,1.035263158
2005,3854352.0,5267537,1292.7,462213891.8,809413.92,119.91999998962213,0.21000000000000002,1.3666465854701386,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,2.3455605802905666,1.1369042274201688,-0.4007888772643633,1.9836283121680685,1.5982847309448105,-0.6258040185521467,-0.8577093985191578,-1.1471397951582893,1.30375
2005,7506.0,21092,653.1,900119.52,1576.26,119.92,0.21,2.8100186517452705,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.6365310837385989,-0.6147779406294509,-1.0827791958878776,-0.6239848648097257,-0.6064279389140959,-0.6258040181571823,-0.8577093985191583,0.5925054266634083,2.81
2005,52177.0,147236,3392.8,6257065.84,10957.17,119.92,0.21,2.8218563734979014,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.6019019312526801,-0.5726610032734982,1.8384979709864846,-0.5937042951589324,-0.5808259991236111,-0.6258040181571823,-0.8577093985191583,0.6067730133552888,2.81
2005,648300.0,1209300,942.4,77744136.0,136143.0,119.92,0.21,1.8653401203146691,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.13978480230183096,-0.21805925482717856,-0.7743054635899059,-0.18961788514035646,-0.23917470065876464,-0.6258040181571823,-0.8577093985191583,-0.5460821432082138,1.843125
2005,24600.0,74300,942.4,2950032.0,5166.0,119.92,0.21,3.0203252032520327,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.6232797409749649,-0.597012862600884,-0.7743054635899059,-0.6123975697500526,-0.5966309887948116,-0.6258040181571823,-0.8577093985191583,0.8459804633465683,3.054444444
2005,1046588.0,3194000,516.9,125506833.0,219783.48,119.92000003821943,0.21000000000000002,3.051821729276468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,0.16896977864132304,0.44459204503931776,-1.2280060273396016,0.08036459868976571,-0.010907023748182814,-0.6258040167026153,-0.8577093985191578,0.8839421104385713,2.940526316
2005,79366.0,112139,1248.1,9517570.72,16666.86,119.92,0.21000000000000002,1.4129350099538844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.5808249008092236,-0.5843791836893869,-0.4483448000451776,-0.5752740292540856,-0.5652433808485895,-0.6258040181571823,-0.8577093985191578,-1.0913499968378795,1.396363636
2005,259014.0,556774,1721.8,31060958.88,54392.94,119.92,0.21000000000000002,2.1495903696325294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.4415609938944389,-0.4359245251938261,0.05675028114925439,-0.45349829607986286,-0.46228313192913373,-0.6258040181571823,-0.8577093985191578,-0.2034853869168373,2.040833333
2005,149362.86,77860,965.2,17911594.17,31366.2006,119.9199999919659,0.21000000000000002,0.5212808592443932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.5265630320694257,-0.5958242504038141,-0.7499943640517318,-0.5278261370138443,-0.5251266295951366,-0.625804018462947,-0.8577093985191578,-2.166029158949066,0.557857143
2005,954735.25,536165,965.2,114491851.2,200494.4025,119.92000002094822,0.21,0.5615850048482027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,0.09776512940577918,-0.44280545462343696,-0.7499943640517318,0.01810152871053927,-0.06354986978007043,-0.6258040173599283,-0.8577093985191583,-2.117451999977009,0.531363636
2005,1075993.0,2770413,1316.2,129033080.6,225958.53,119.92000003717496,0.21,2.5747500216079473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,0.19176466187313881,0.3031648892190177,-0.3757313843193155,0.10029699667910048,0.005945633222540997,-0.6258040167423661,-0.8577093985191583,0.30894448085741266,2.50962963
2005,44944.0,97483,1316.2,5389684.48,9438.24,119.92000000000002,0.21,2.1689880740477037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.6075089841489808,-0.589272526487212,-0.3757313843193155,-0.5986072380141223,-0.5849713916714515,-0.6258040181571818,-0.8577093985191583,-0.1801060209247735,2.2675
2005,364244.0,1131350,1316.2,43680140.48,76491.24,119.91999999999999,0.21000000000000002,3.1060223366754154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.35998624257718087,-0.2440851876253815,-0.3757313843193155,-0.3821673577898543,-0.4019734875479308,-0.6258040181571829,-0.8577093985191578,0.9492681825474375,3.0144
2005,98256.0,212520,3030.9,11782859.52,20633.76,119.92,0.21,2.162921348314607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.5661812910745185,-0.5508639924101514,1.452612579632748,-0.5624693022342409,-0.554417103338745,-0.6258040181571823,-0.8577093985191583,-0.1874180305446638,2.096923077
2005,21857.0,59733,3030.9,2621091.44,4589.97,119.92,0.21000000000000002,2.732900215034085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.6254061264435883,-0.6018764900937824,1.452612579632748,-0.6142569327048134,-0.5982030628662517,-0.6258040181571823,-0.8577093985191578,0.4995573067200923,2.345714286
2005,155629.0,357734,3030.9,18663029.68,32682.09,119.92,0.21,2.298633288140385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.5217054932286092,-0.5023799666839391,1.452612579632748,-0.5235785873951962,-0.5215353659341766,-0.6258040181571823,-0.8577093985191583,-0.02384923689927961,2.189285714
2005,1700446.0,1687475,1032.7,203917484.3,357093.66,119.91999998823839,0.21,0.9923720012279131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,0.675843329404411,-0.05840626681203174,-0.6780207141031902,0.5235871076010946,0.3638334823413784,-0.6258040186048096,-0.8577093985191583,-1.5982396933339398,0.881041667
2005,1473700.0,2596800,1387.2,176726104.0,309477.0,119.92,0.21,1.7620954061206486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,0.5000688491023774,0.24519901018252754,-0.30002576733640507,0.3698856448850454,0.23388032616100954,-0.6258040181571823,-0.8577093985191583,-0.6705193399107152,1.215666667
2005,38800.0,72200,1387.2,4652896.0,8148.0,119.92,0.21,1.8608247422680413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.6122718395333127,-0.5977140102452231,-0.30002576733640507,-0.6027719941184064,-0.5884926541923876,-0.6258040181571823,-0.8577093985191583,-0.5515243684161647,2.007
2005,166260.0,386070,1585.4,19937899.2,34914.6,119.92,0.21,2.3220858895705523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.5134642960295807,-0.4929191478029914,-0.0886898055615762,-0.5163722849627997,-0.5154425043033054,-0.6258040181571823,-0.8577093985191583,0.004417352825273183,2.238888889
2005,32678.0,43762,3374.4,3918745.76,6862.38,119.91999999999999,0.21,1.3391884448252647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.6170176404224531,-0.6072088848688959,1.8188784871486599,-0.6069218373590357,-0.5920013080259116,-0.6258040181571829,-0.8577093985191583,-1.180234119407085,1.597142857
2005,9791.0,39910,3374.4,1174136.72,2056.11,119.92,0.21000000000000002,4.076192421611684,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.6347597418516852,-0.6084949899765121,1.8188784871486599,-0.6224359605619573,-0.6051183547896918,-0.6258040181571823,-0.8577093985191578,2.1185798188528717,2.245
2005,63602.0,124605,3374.4,7627151.84,13356.42,119.92,0.21,1.9591365051413479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.5930452218181113,-0.5802170377206582,1.8188784871486599,-0.5859597739200904,-0.5742780785015903,-0.6258040181571823,-0.8577093985191583,-0.43303268319685634,1.971428571
2005,56460.0,107740,2075.4,6770683.2,11856.6,119.92,0.21000000000000002,1.9082536308891251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.5985817311206663,-0.5858479210643619,0.4337855792500592,-0.5908010317483451,-0.5783713169333166,-0.6258040181571823,-0.8577093985191578,-0.49436000907054445,1.9425
2005,155500.0,261300,1568.6,18647560.0,32655.0,119.92,0.21,1.680385852090032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.5218054945867763,-0.534577334271648,-0.10660324732654675,-0.5236660310048077,-0.5216092986921845,-0.6258040181571823,-0.8577093985191583,-0.7690009709245224,1.6425
2005,900.0,1800,1568.6,107928.0,189.0,119.92,0.21,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.6416520835219478,-0.621219150322112,-0.10660324732654675,-0.6284627910507576,-0.6102139838706884,-0.6258040181571823,-0.8577093985191583,-0.3837813603821892,2.06
2005,781000.0,681000,1503.4,93657520.0,164010.0,119.92,0.21,0.8719590268886044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.036915188125263926,-0.3944479693530364,-0.17612446179536007,-0.09966620300518463,-0.163121390676957,-0.6258040181571823,-0.8577093985191583,-1.7433691858253009,1.016428571
2005,325000.0,702000,1503.4,38974000.0,68250.0,119.92,0.21,2.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.591293582969229,-0.39040836118113864,-0.3874364929096462,-0.17612446179536007,-0.40876919512001775,-0.4244650934026864,-0.6258040181571823,-0.8577093985191583,-0.1909390281831297,2.04
2005,3373000.0,5475000,1503.4,404490160.0,708330.0,119.92,0.21,1.6231841091016899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.591293582969229,1.9724144271397082,1.2061719387237426,-0.17612446179536007,1.657340278489656,1.3224112353429784,-0.6258040181571823,-0.8577093985191583,-0.8379442054477917,1.639666667
2005,5348.0,15278,1434.5875,641332.16,1123.08,119.92,0.21,2.856768885564697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.591293582969229,-0.6382039746759993,-0.6167191179647781,-0.24949759938178998,-0.6254476811627604,-0.6076647365248024,-0.6258040181571823,-0.8577093985191583,0.6488518274170927,2.57
2005,5167.0,13013,1434.5875,619626.64,1085.07,119.92,0.21,2.5184826785368686,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.591293582969229,-0.638344286659164,-0.6174753557811723,-0.24949759938178998,-0.6255703733591919,-0.6077684716348755,-0.6258040181571823,-0.8577093985191583,0.24112744545446638,1.845
2005,12410.0,25326,1434.5875,1488207.2,2606.1,119.92,0.21,2.0407735697018534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.591293582969229,-0.6327294817195945,-0.6133642934265312,-0.24949759938178998,-0.6206606519296135,-0.603617347865484,-0.6258040181571823,-0.8577093985191583,-0.33463842117352466,2.89
2005,2642000.0,10193000,566.7,316828640.0,554820.0,119.92,0.21,3.8580620741862224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.591293582969229,1.405740064192681,2.7814169796720623,-1.1749054678220108,1.1618264906915354,0.9034589399646711,-0.6258040181571823,-0.8577093985191583,1.85567503809714,3.820588235
2005,9790.0,23690,2041.6,1174016.8,2055.9,119.92,0.21000000000000002,2.4198161389172625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.591293582969229,-0.634760517056012,-0.6139105208294543,0.39774544046101146,-0.6224366384193961,-0.6051189279118468,-0.6258040181571823,-0.8577093985191578,0.12220816039036818,5.3425
2005,2050455.0,5209433,1364.1,245890563.6,430595.55,119.92,0.21,2.540622934909569,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.591293582969229,0.9471718206502743,1.1175044737408002,-0.32465674976323944,0.7608433120280071,0.5644313947258737,-0.6258040181571823,-0.8577093985191583,0.2678123121694451,2.895517241
2005,253067.0,602947,1765.9,30347794.64,53144.07,119.92,0.21,2.3825587690216423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.591293582969229,-0.446171134026376,-0.420508291773795,0.10377306578230172,-0.4575295142686938,-0.4656914893855151,-0.6258040181571823,-0.8577093985191583,0.077303172251153,2.305
2005,5571524.0,11119095,751.9,668137158.1,1170020.04,119.92000000358969,0.21000000000000002,1.995700817227028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.591293582969229,3.6767197446824578,3.0906214214264143,-0.9774310978891234,3.1476261264892678,2.582434048262675,-0.6258040180205647,-0.8577093985191578,-0.38896301308525116,1.951714286
